OBJECTID,DESCRIPTION,ID,MP10104A_B,MP10104A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor,X14060_X,X14060_X_A,pointCount,MP10002A_B,MP10002A_B_P,X14068_X,X14068_X_A,MP10116A_B,MP10116A_B_P,name,address,locality,region,postcode,country,fsq_category,fsq_category_all,INDUSTRY_DESC,source,esri_pid,DESC_,LATITUDE,LONGITUDE,MP10128A_B,MP10128A_B_P,MP10138A_B,MP10138A_B_P,MP10020A_B,MP10020A_B_P,X14058_X,X14058_X_A,GENZ_CY,GENZ_CY_P,MP10028A_B,MP10028A_B_P,MP10110A_B,MP10110A_B_P,MP10120A_B,MP10120A_B_P,GENALPHACY,GENALPHACY_P
710,33846 (Highland City),33846,62,11.31,11.31,842500.0,5436.742102204772,1754588074696,Synapse54,1754588074696,Synapse54,5546332,24760.41,0,67,12.23,551800,2463.39,111,20.26,,,,,,,,,,,,,,,18,3.28,14,2.55,369,67.34,8072772,36039.16,172,24.47,33,6.02,93,16.97,50,9.12,75,10.67
711,33847 (Homeland),33847,22,10.73,10.73,1076250.0,4697.006399682915,1754588074696,Synapse54,1754588074696,Synapse54,1668697,17565.23,0,41,20.0,191696,2017.85,47,22.93,,,,,,,,,,,,,,,7,3.41,4,1.95,134,65.37,2237370,23551.26,63,23.42,12,5.85,45,21.95,15,7.32,31,11.52
712,33848 (Intercession City),33848,57,11.61,11.61,1338750.0,5248.530178939155,1754588074696,Synapse54,1754588074696,Synapse54,5089707,26647.68,0,76,15.48,608228,3184.44,114,23.22,,,,,,,,,,,,,,,18,3.67,15,3.05,341,69.45,7050535,36913.8,147,23.19,34,6.92,106,21.59,46,9.37,71,11.2
713,33849 (Kathleen),33849,82,14.16,14.16,86286250.0,38915.42632024799,1754588074696,Synapse54,1754588074696,Synapse54,6611680,25044.24,0,35,6.04,640687,2426.84,107,18.48,,,,,,,,,,,,,,,19,3.28,8,1.38,345,59.59,8517222,32262.2,146,20.51,35,6.04,69,11.92,37,6.39,68,9.55
714,33850 (Lake Alfred),33850,1109,12.11,12.11,67712500.0,56448.43847839254,1754588074696,Synapse54,1754588074696,Synapse54,112266128,25020.31,0,1122,12.26,10508932,2342.08,1823,19.91,,,,,,,,,,,,,,,302,3.3,244,2.67,6431,70.25,162512829,36218.59,2233,19.6,620,6.77,1280,13.98,619,6.76,1041,9.14
715,33851 (Lake Hamilton),33851,37,10.79,10.79,1016250.0,6861.226447526426,1754588074696,Synapse54,1754588074696,Synapse54,3182116,22568.2,0,35,10.2,323782,2296.33,73,21.28,,,,,,,,,,,,,,,10,2.92,11,3.21,239,69.68,4695913,33304.35,90,20.32,26,7.58,49,14.29,24,7.0,52,11.74
716,33852 (Lake Placid),33852,2118,11.33,11.33,1066470000.0,232682.29885366216,1754588074696,Synapse54,1754588074696,Synapse54,243182017,24284.2,1,2225,11.9,20338227,2030.98,3053,16.33,,,,,,,,,,,,,,,655,3.5,496,2.65,13079,69.97,361798863,36129.31,3614,16.21,1125,6.02,2369,12.67,961,5.14,1700,7.63
717,33853 (Lake Wales),33853,1036,11.24,11.24,30736250.0,29107.81728004741,1754588074696,Synapse54,1754588074696,Synapse54,93168545,19802.03,0,1193,12.94,9257594,1967.61,1901,20.63,,,,,,,,,,,,,,,339,3.68,208,2.26,6218,67.47,127577589,27115.32,2842,23.65,591,6.41,1582,17.17,729,7.91,1377,11.46
718,33854 (Lakeshore),33854,49,13.1,13.1,557500.0,2800.027675750141,1754588074696,Synapse54,1754588074696,Synapse54,3640555,15759.98,0,68,18.18,320522,1387.54,76,20.32,,,,,,,,,,,,,,,11,2.94,11,2.94,262,70.05,5825900,25220.35,11,2.84,21,5.61,44,11.76,21,5.61,7,1.81
719,33855 (Indian Lake Estates),33855,88,11.21,11.21,34167500.0,26262.664418816636,1754588074696,Synapse54,1754588074696,Synapse54,10322844,24578.2,0,75,9.55,808066,1923.97,110,14.01,,,,,,,,,,,,,,,29,3.69,21,2.68,555,70.7,15343996,36533.32,126,14.09,45,5.73,86,10.96,34,4.33,42,4.7
720,33856 (Nalcrest),33856,61,13.06,13.06,525000.0,3394.01027500254,1754588074696,Synapse54,1754588074696,Synapse54,5608677,15979.14,0,85,18.2,493799,1406.83,95,20.34,,,,,,,,,,,,,,,13,2.78,14,3.0,327,70.02,8975442,25571.06,19,3.97,26,5.57,55,11.78,27,5.78,5,1.05
721,33857 (Lorida),33857,179,12.05,12.05,622601250.0,208285.9888631539,1754588074696,Synapse54,1754588074696,Synapse54,15705160,18585.99,0,278,18.71,1358960,1608.24,245,16.49,,,,,,,,,,,,,,,37,2.49,45,3.03,1102,74.16,26954695,31899.05,248,14.33,86,5.79,197,13.26,71,4.78,92,5.31
722,33859 (Lake Wales),33859,1260,11.26,11.26,189636250.0,133417.162647799,1754588074696,Synapse54,1754588074696,Synapse54,127210509,21917.73,1,1498,13.39,11466577,1975.63,2095,18.72,,,,,,,,,,,,,,,345,3.08,277,2.48,7603,67.94,193014284,33255.39,2450,18.17,691,6.18,1523,13.61,783,7.0,1046,7.76
723,33860 (Mulberry),33860,2133,11.39,11.39,307290000.0,114922.45041629694,1754588074696,Synapse54,1754588074696,Synapse54,192381772,21792.23,1,2775,14.82,20758849,2351.48,4048,21.62,,,,,,,,,,,,,,,591,3.16,480,2.56,12555,67.05,280276361,31748.57,6215,24.87,1182,6.31,3376,18.03,1517,8.1,3019,12.08
724,33865 (Ona),33865,76,14.13,14.13,561433750.0,120548.13639862,1754588074696,Synapse54,1754588074696,Synapse54,5896569,20909.82,0,33,6.13,568273,2015.15,100,18.59,,,,,,,,,,,,,,,17,3.16,8,1.49,323,60.04,7603072,26961.25,121,17.24,33,6.13,64,11.9,34,6.32,91,12.96
725,33867 (River Ranch),33867,6,13.04,13.04,9177500.0,13455.604301127532,1754588074696,Synapse54,1754588074696,Synapse54,559861,22394.44,0,8,17.39,49291,1971.64,9,19.57,,,,,,,,,,,,,,,1,2.17,1,2.17,32,69.57,895934,35837.36,0,0.0,3,6.52,5,10.87,3,6.52,0,0.0
726,33868 (Polk City),33868,1406,11.91,11.91,583978750.0,137054.3233233035,1754588074696,Synapse54,1754588074696,Synapse54,133543477,27920.44,0,1135,9.61,12208829,2552.55,2288,19.38,,,,,,,,,,,,,,,373,3.16,313,2.65,8116,68.73,187946038,39294.59,2588,18.16,823,6.97,1539,13.03,746,6.32,1168,8.19
727,33870 (Sebring),33870,2553,12.26,12.26,256269386.09765625,129087.55297301763,1754588074696,Synapse54,1754588074696,Synapse54,218601215,19472.76,1,2523,12.12,19510811,1738.0,4071,19.55,,,,,,,,,,,,,,,694,3.33,508,2.44,14281,68.59,318542531,28375.43,4572,18.13,1295,6.22,2832,13.6,1366,6.56,2071,8.21
728,33872 (Sebring),33872,1325,11.12,11.12,76360000.0,49368.907066792985,1754588074696,Synapse54,1754588074696,Synapse54,164894259,25143.99,0,1860,15.62,13955621,2128.03,1895,15.91,,,,,,,,,,,,,,,314,2.64,342,2.87,8845,74.26,272528734,41556.68,1853,13.48,710,5.96,1594,13.38,600,5.04,805,5.86
729,33873 (Wauchula),33873,1208,11.93,11.93,469180000.0,151270.1724508766,1754588074696,Synapse54,1754588074696,Synapse54,98011548,20283.85,1,1136,11.22,9827289,2033.79,2095,20.69,,,,,,,,,,,,,,,356,3.52,211,2.08,6619,65.37,130691275,27047.04,3683,26.82,646,6.38,1653,16.33,777,7.67,1687,12.29
730,33875 (Sebring),33875,978,10.74,10.74,192347500.0,83407.19725739305,1754588074696,Synapse54,1754588074696,Synapse54,146083188,29898.32,0,1136,12.47,11964794,2448.79,1287,14.13,,,,,,,,,,,,,,,288,3.16,251,2.76,6815,74.83,233114873,47710.78,1738,15.97,564,6.19,1205,13.23,412,4.52,802,7.37
731,33876 (Sebring),33876,516,11.55,11.55,127024320.80664062,67636.1712761226,1754588074696,Synapse54,1754588074696,Synapse54,57953355,24077.01,0,629,14.08,4808806,1997.84,642,14.37,,,,,,,,,,,,,,,132,2.96,126,2.82,3256,72.89,93874001,39000.42,695,13.55,262,5.87,567,12.69,199,4.45,293,5.71
732,33877 (Waverly),33877,33,12.45,12.45,1026250.0,5185.41491275885,1754588074696,Synapse54,1754588074696,Synapse54,3063708,20561.8,0,42,15.85,284235,1907.62,55,20.75,,,,,,,,,,,,,,,8,3.02,7,2.64,180,67.92,4659459,31271.54,61,18.43,15,5.66,35,13.21,19,7.17,29,8.76
733,33880 (Winter Haven),33880,3865,11.21,11.21,172656250.0,117834.51747705314,1754588074696,Synapse54,1754588074696,Synapse54,386480051,22623.66,3,4535,13.16,40102169,2347.49,7397,21.46,,,,,,,,,,,,,,,1140,3.31,930,2.7,23017,66.78,550880942,32247.32,10420,23.28,2252,6.53,5887,17.08,2656,7.71,4986,11.14
734,33881 (Winter Haven),33881,3965,11.8,11.8,101180000.0,65039.26437054592,1754588074696,Synapse54,1754588074696,Synapse54,376987788,22175.75,1,4275,12.72,35440703,2084.75,6647,19.78,,,,,,,,,,,,,,,1094,3.26,853,2.54,22723,67.62,544845777,32049.75,8376,19.99,2044,6.08,4912,14.62,2500,7.44,3918,9.35
735,33884 (Winter Haven),33884,3452,10.97,10.97,94006250.0,59507.806028301915,1754588074696,Synapse54,1754588074696,Synapse54,479001042,29905.79,1,3723,11.83,42220827,2636.0,5411,17.2,,,,,,,,,,,,,,,1097,3.49,881,2.8,23169,73.64,736186807,45962.84,7054,18.4,2048,6.51,4648,14.77,1879,5.97,3204,8.36
736,33890 (Zolfo Springs),33890,391,10.96,10.96,806277500.0,146352.93957481426,1754588074696,Synapse54,1754588074696,Synapse54,34343537,20676.42,0,441,12.36,3541928,2132.41,787,22.05,,,,,,,,,,,,,,,110,3.08,76,2.13,2265,63.46,46787127,28168.05,1066,22.98,234,6.56,592,16.59,238,6.67,511,11.02
737,33896 (Davenport),33896,3275,13.02,13.02,58340000.0,65093.78639639228,1754588074696,Synapse54,1754588074696,Synapse54,299795467,24970.47,0,3785,15.05,34042784,2835.48,5569,22.14,,,,,,,,,,,,,,,914,3.63,901,3.58,18698,74.34,436637984,36368.31,7235,22.96,1764,7.01,5441,21.63,2234,8.88,3084,9.79
738,33897 (Davenport),33897,2940,11.91,11.91,104171250.0,63468.55261718906,1754588074696,Synapse54,1754588074696,Synapse54,266510393,23955.99,0,3788,15.35,28738109,2583.2,5504,22.31,,,,,,,,,,,,,,,855,3.46,926,3.75,18064,73.2,397650497,35743.86,6545,21.25,1696,6.87,4936,20.0,2107,8.54,2888,9.38
739,33898 (Lake Wales),33898,1696,11.7,11.7,771182500.0,274773.8474441959,1754588074696,Synapse54,1754588074696,Synapse54,161610348,21582.58,1,1702,11.74,14705144,1963.83,2834,19.55,,,,,,,,,,,,,,,471,3.25,381,2.63,9923,68.45,238345980,31830.39,3053,17.42,931,6.42,1884,13.0,936,6.46,1472,8.4
740,33901 (Fort Myers),33901,2043,10.29,10.29,20446250.0,21395.170279173177,1754588074696,Synapse54,1754588074696,Synapse54,282289190,24845.03,3,2999,15.1,29069699,2558.5,3929,19.78,,,,,,,,,,,,,,,592,2.98,542,2.73,13052,65.72,420125352,36976.36,4811,19.64,1091,5.49,3387,17.05,1598,8.05,2285,9.33
741,33903 (North Fort Myers),33903,2430,10.9,10.9,80603270.83203125,95078.55641053722,1754588074696,Synapse54,1754588074696,Synapse54,306522783,24147.06,1,3171,14.22,26276854,2070.02,3577,16.04,,,,,,,,,,,,,,,658,2.95,609,2.73,15885,71.24,490086674,38607.74,3115,12.37,1326,5.95,3025,13.57,1273,5.71,1346,5.34
742,33904 (Cape Coral),33904,3181,10.66,10.66,34348750.0,110205.63813301398,1754588074696,Synapse54,1754588074696,Synapse54,511256494,31179.88,1,4163,13.95,43559842,2656.57,4312,14.45,,,,,,,,,,,,,,,875,2.93,878,2.94,22303,74.73,836281268,51002.09,4215,12.42,1832,6.14,4326,14.49,1560,5.23,1970,5.8
743,33905 (Fort Myers),33905,4403,11.88,11.88,137791923.07617188,98856.62648300904,1754588074696,Synapse54,1754588074696,Synapse54,466480159,26671.25,2,5635,15.21,47268145,2702.58,7436,20.07,,,,,,,,,,,,,,,1064,2.87,999,2.7,25935,69.99,698119959,39915.38,9952,21.55,2301,6.21,6643,17.93,2604,7.03,4409,9.55
744,33907 (Fort Myers),33907,2365,10.91,10.91,25367500.0,28466.947377607936,1754588074696,Synapse54,1754588074696,Synapse54,223842550,18539.22,0,3278,15.12,22898077,1896.48,4244,19.57,,,,,,,,,,,,,,,632,2.91,607,2.8,14740,67.97,335818378,27813.35,5151,19.73,1338,6.17,3754,17.31,1686,7.77,2134,8.17
745,33908 (Fort Myers),33908,3863,10.04,10.04,130807644.68945312,249191.54752755136,1754588074696,Synapse54,1754588074696,Synapse54,842432313,39589.85,2,7209,18.73,71407902,3355.79,5112,13.28,,,,,,,,,,,,,,,888,2.31,1252,3.25,29314,76.17,1498148000,70405.0,4766,11.15,2259,5.87,5653,14.69,1836,4.77,1873,4.38
746,33909 (Cape Coral),33909,3655,11.7,11.7,64915000.0,43193.61014051448,1754588074696,Synapse54,1754588074696,Synapse54,360379723,24154.14,1,4779,15.3,38519218,2581.72,6814,21.82,,,,,,,,,,,,,,,1117,3.58,1057,3.38,23159,74.15,542668934,36371.91,9245,22.83,2030,6.5,6380,20.43,2686,8.6,4426,10.93
747,33912 (Fort Myers),33912,1866,10.0,10.0,73742500.0,40350.531967802024,1754588074696,Synapse54,1754588074696,Synapse54,455108319,44706.12,1,3272,17.53,39365041,3866.9,2609,13.98,,,,,,,,,,,,,,,472,2.53,631,3.38,14270,76.47,790881258,77689.71,2524,12.11,1064,5.7,2996,16.05,996,5.34,1062,5.1
748,33913 (Fort Myers),33913,3675,10.76,10.76,352118750.0,103955.97117643533,1754588074696,Synapse54,1754588074696,Synapse54,789723858,46693.3,2,6253,18.31,70584455,4173.38,4685,13.72,,,,,,,,,,,,,,,900,2.64,1172,3.43,26679,78.12,1400071812,82780.81,7330,18.22,2103,6.16,5773,16.9,1909,5.59,2950,7.33
749,33914 (Cape Coral),33914,4266,10.81,10.81,79407608.21875,95735.14418408132,1754588074696,Synapse54,1754588074696,Synapse54,657783946,32892.49,0,6234,15.8,58896512,2945.12,6093,15.44,,,,,,,,,,,,,,,1093,2.77,1180,2.99,30980,78.52,1137461778,56878.78,7595,16.28,2400,6.08,6787,17.2,2303,5.84,3253,6.97
750,33916 (Fort Myers),33916,2567,11.04,11.04,33341250.0,32599.57764528452,1754588074696,Synapse54,1754588074696,Synapse54,197029246,16082.71,0,3485,14.98,22529311,1838.98,5030,21.62,,,,,,,,,,,,,,,698,3.0,604,2.6,14294,61.45,265217545,21648.64,8161,26.82,1374,5.91,4233,18.2,2176,9.35,3635,11.95
751,33917 (North Fort Myers),33917,3471,11.19,11.19,177092630.62890625,106417.58041914424,1754588074696,Synapse54,1754588074696,Synapse54,433696322,25304.65,1,4899,15.79,37166540,2168.54,4877,15.72,,,,,,,,,,,,,,,816,2.63,824,2.66,22248,71.7,712851435,41592.36,3883,11.19,1809,5.83,4112,13.25,1620,5.22,1746,5.03
752,33919 (Fort Myers),33919,2787,10.3,10.3,29495226.888671875,60192.032867715614,1754588074696,Synapse54,1754588074696,Synapse54,484738854,30948.02,1,4715,17.43,42449470,2710.17,4020,14.86,,,,,,,,,,,,,,,709,2.62,861,3.18,20280,74.97,836903424,53431.87,4201,13.79,1601,5.92,4173,15.43,1519,5.62,1659,5.45
753,33920 (Alva),33920,717,11.17,11.17,206831250.0,72505.83424537808,1754588074696,Synapse54,1754588074696,Synapse54,116038130,36931.3,0,891,13.88,10346288,3292.9,1025,15.97,,,,,,,,,,,,,,,191,2.98,180,2.8,4936,76.88,191343674,60898.69,1373,17.71,398,6.2,1022,15.92,417,6.5,624,8.05
754,33921 (Boca Grande),33921,100,10.25,10.25,22405000.0,120103.84461949316,1754588074696,Synapse54,1754588074696,Synapse54,34983668,63376.21,0,194,19.88,2935126,5317.26,89,9.12,,,,,,,,,,,,,,,19,1.95,32,3.28,798,81.76,67099251,121556.61,47,4.56,61,6.25,159,16.29,30,3.07,31,3.01
755,33922 (Bokeelia),33922,448,11.66,11.66,58135423.138671875,169980.5136692186,1754588074696,Synapse54,1754588074696,Synapse54,77466747,36454.94,0,451,11.74,6239213,2936.1,602,15.67,,,,,,,,,,,,,,,133,3.46,107,2.79,2710,70.54,117190487,55148.46,586,13.31,219,5.7,428,11.14,182,4.74,240,5.45
756,33924 (Captiva),33924,48,10.3,10.3,9536332.41796875,54544.773661770145,1754588074696,Synapse54,1754588074696,Synapse54,11208855,45015.48,0,92,19.74,940422,3776.8,43,9.23,,,,,,,,,,,,,,,9,1.93,15,3.22,381,81.76,21498768,86340.43,30,6.12,29,6.22,76,16.31,14,3.0,13,2.65
757,33928 (Estero),33928,3123,10.03,10.03,228088750.0,127907.04909477208,1754588074696,Synapse54,1754588074696,Synapse54,791137010,45564.53,0,5580,17.92,67377973,3880.55,3974,12.76,,,,,,,,,,,,,,,746,2.4,1007,3.23,23997,77.06,1414889798,81488.79,4849,13.54,1798,5.77,4876,15.66,1607,5.16,2123,5.93
758,33930 (Felda),33930,53,10.84,10.84,76642500.0,38392.83926113606,1754588074696,Synapse54,1754588074696,Synapse54,3856745,18998.74,0,50,10.22,392426,1933.13,104,21.27,,,,,,,,,,,,,,,14,2.86,16,3.27,341,69.73,5691476,28036.83,120,21.02,38,7.77,70,14.31,34,6.95,45,7.88
759,33931 (Fort Myers Beach),33931,826,9.84,9.84,21103750.0,77453.14148184059,1754588074696,Synapse54,1754588074696,Synapse54,223531104,44360.21,0,1598,19.03,18092670,3590.53,888,10.58,,,,,,,,,,,,,,,176,2.1,258,3.07,6477,77.13,407463524,80861.98,372,4.29,493,5.87,1177,14.02,286,3.41,128,1.47
760,33935 (Labelle),33935,2224,11.23,11.23,1718866250.0,240630.28713301165,1754588074696,Synapse54,1754588074696,Synapse54,163500624,19602.04,1,2635,13.3,17190845,2061.01,4099,20.69,,,,,,,,,,,,,,,587,2.96,394,1.99,12212,61.64,220719223,26461.96,6814,26.3,1212,6.12,3138,15.84,1385,6.99,2973,11.47
761,33936 (Lehigh Acres),33936,2456,11.69,11.69,41436250.0,54448.30110848553,1754588074696,Synapse54,1754588074696,Synapse54,188429517,17842.01,1,2693,12.82,18812668,1781.33,4534,21.58,,,,,,,,,,,,,,,731,3.48,492,2.34,14212,67.63,255751551,24216.6,5272,20.23,1382,6.58,3658,17.41,1579,7.51,2338,8.97
762,33944 (Palmdale),33944,18,11.39,11.39,19691250.0,25011.236229584407,1754588074696,Synapse54,1754588074696,Synapse54,1162345,14901.86,0,15,9.49,90988,1166.51,22,13.92,,,,,,,,,,,,,,,6,3.8,4,2.53,112,70.89,1727724,22150.31,31,16.15,9,5.7,17,10.76,7,4.43,16,8.33
763,33946 (Placida),33946,317,10.19,10.19,124779390.984375,309729.5542340754,1754588074696,Synapse54,1754588074696,Synapse54,82392445,48014.25,0,615,19.77,6876454,4007.26,286,9.19,,,,,,,,,,,,,,,59,1.9,100,3.21,2529,81.29,157258461,91642.46,272,8.15,193,6.2,499,16.04,96,3.09,89,2.67
764,33947 (Rotonda West),33947,1207,10.3,10.3,40651250.0,40530.9291654895,1754588074696,Synapse54,1754588074696,Synapse54,203712976,32479.75,0,2122,18.11,16632716,2651.9,1339,11.43,,,,,,,,,,,,,,,267,2.28,358,3.06,8993,76.75,363157623,57901.41,1056,8.4,692,5.91,1632,13.93,425,3.63,348,2.77
765,33948 (Port Charlotte),33948,1579,10.53,10.53,62840827.998046875,86035.57498472209,1754588074696,Synapse54,1754588074696,Synapse54,224999613,29481.08,0,2019,13.46,18515264,2426.0,1967,13.12,,,,,,,,,,,,,,,467,3.11,427,2.85,11117,74.14,368561306,48291.58,2289,13.35,917,6.12,2051,13.68,669,4.46,1015,5.92
766,33950 (Punta Gorda),33950,2442,10.41,10.41,70104880.08398438,86925.04158808282,1754588074696,Synapse54,1754588074696,Synapse54,494056006,37005.17,1,4092,17.45,40933275,3065.93,2969,12.66,,,,,,,,,,,,,,,550,2.34,690,2.94,17689,75.42,860212610,64430.58,2053,8.08,1395,5.95,3287,14.01,1021,4.35,965,3.8
767,33952 (Port Charlotte),33952,3087,11.03,11.03,39436250.0,65884.23058705716,1754588074696,Synapse54,1754588074696,Synapse54,362036596,25092.64,1,2950,10.54,30919543,2143.02,4972,17.77,,,,,,,,,,,,,,,1038,3.71,693,2.48,19890,71.07,517998146,35902.28,5275,15.95,1876,6.7,3824,13.66,1701,6.08,2406,7.27
768,33953 (Port Charlotte),33953,958,10.69,10.69,53768750.0,57994.14380716687,1754588074696,Synapse54,1754588074696,Synapse54,162356990,34529.35,0,1329,14.83,13160986,2799.02,1149,12.83,,,,,,,,,,,,,,,255,2.85,262,2.92,6644,74.16,270986629,57632.21,1171,11.6,524,5.85,1152,12.86,387,4.32,495,4.9
769,33954 (Port Charlotte),33954,1096,10.61,10.61,29592500.0,37173.111599529686,1754588074696,Synapse54,1754588074696,Synapse54,168225962,33147.97,0,1294,12.52,14333797,2824.39,1602,15.5,,,,,,,,,,,,,,,343,3.32,279,2.7,7894,76.39,269322688,53068.51,1863,15.29,692,6.7,1501,14.52,515,4.98,878,7.21
770,33955 (Punta Gorda),33955,1232,10.16,10.16,185964803.88867188,173964.72485753763,1754588074696,Synapse54,1754588074696,Synapse54,246329404,37555.94,0,2196,18.12,20089823,3062.94,1355,11.18,,,,,,,,,,,,,,,264,2.18,363,2.99,9344,77.09,442969970,67536.21,1110,8.42,729,6.01,1731,14.28,442,3.65,523,3.97
771,33956 (Saint James City),33956,363,10.1,10.1,50992152.826171875,163927.28602276716,1754588074696,Synapse54,1754588074696,Synapse54,82824279,38648.75,0,631,17.55,6709865,3131.06,371,10.32,,,,,,,,,,,,,,,82,2.28,110,3.06,2795,77.75,148554479,69320.8,191,5.06,215,5.98,514,14.3,122,3.39,94,2.49
772,33957 (Sanibel),33957,626,10.29,10.29,56484461.083984375,137362.2123207005,1754588074696,Synapse54,1754588074696,Synapse54,255291803,74472.52,0,1208,19.86,21418955,6248.24,556,9.14,,,,,,,,,,,,,,,115,1.89,197,3.24,4974,81.76,489653875,142839.52,511,7.93,379,6.23,990,16.27,187,3.07,98,1.52
773,33960 (Venus),33960,88,11.18,11.18,748306250.0,179480.23288794816,1754588074696,Synapse54,1754588074696,Synapse54,7996176,19221.58,0,75,9.53,625936,1504.65,110,13.98,,,,,,,,,,,,,,,29,3.68,21,2.67,556,70.65,11885610,28571.18,129,14.02,45,5.72,86,10.93,35,4.45,71,7.72
774,33965 (Fort Myers),33965,468,13.04,13.04,3903750.0,8111.568488934641,1754588074696,Synapse54,1754588074696,Synapse54,2797650,10063.49,0,285,7.94,335131,1205.51,645,17.97,,,,,,,,,,,,,,,99,2.76,159,4.43,2602,72.48,3327061,11967.85,3487,96.38,228,6.35,828,23.06,252,7.02,16,0.44
775,33966 (Fort Myers),33966,1521,11.29,11.29,25430000.0,24206.106794989275,1754588074696,Synapse54,1754588074696,Synapse54,261884794,34663.77,0,2218,16.47,24973925,3305.62,2202,16.35,,,,,,,,,,,,,,,366,2.72,433,3.22,10195,75.7,432284081,57218.28,2618,16.47,876,6.5,2376,17.64,889,6.6,1184,7.45
776,33967 (Fort Myers),33967,3081,12.47,12.47,26230000.0,24195.790559644727,1754588074696,Synapse54,1754588074696,Synapse54,330312644,28348.15,0,3883,15.71,34581433,2967.85,4948,20.02,,,,,,,,,,,,,,,834,3.38,741,3.0,18214,73.71,508290448,43622.59,7602,24.78,1641,6.64,4960,20.07,1879,7.6,3052,9.95
777,33971 (Lehigh Acres),33971,2642,11.8,11.8,55407500.0,44463.22324424957,1754588074696,Synapse54,1754588074696,Synapse54,199133173,20906.37,0,3757,16.78,23488054,2465.94,5308,23.71,,,,,,,,,,,,,,,832,3.72,778,3.47,16021,71.55,277769287,29162.13,8454,27.89,1539,6.87,4974,22.22,2013,8.99,3702,12.21
778,33972 (Lehigh Acres),33972,1518,11.82,11.82,83917500.0,47585.107437179104,1754588074696,Synapse54,1754588074696,Synapse54,120362251,21116.18,0,1964,15.3,13207652,2317.13,2903,22.61,,,,,,,,,,,,,,,474,3.69,429,3.34,9295,72.39,175486698,30787.14,4276,25.25,859,6.69,2638,20.55,1142,8.89,1839,10.86
779,33973 (Lehigh Acres),33973,941,9.23,9.23,12606250.0,15504.106298319131,1754588074696,Synapse54,1754588074696,Synapse54,67641565,14958.33,0,1926,18.89,8742768,1933.39,2279,22.36,,,,,,,,,,,,,,,226,2.22,173,1.7,5903,57.91,91640458,20265.47,4669,31.42,732,7.18,1851,18.16,919,9.02,2327,15.66
780,33974 (Lehigh Acres),33974,1732,11.61,11.61,75426250.0,46407.18995855728,1754588074696,Synapse54,1754588074696,Synapse54,120226074,18882.69,0,2567,17.21,14004613,2199.56,3512,23.54,,,,,,,,,,,,,,,553,3.71,481,3.22,10537,70.62,166276128,26115.3,5389,26.56,1005,6.74,3301,22.12,1277,8.56,2600,12.81
781,33976 (Lehigh Acres),33976,1847,12.09,12.09,30131250.0,22917.770976749,1754588074696,Synapse54,1754588074696,Synapse54,108202222,17155.89,0,2423,15.86,13088276,2075.2,3720,24.34,,,,,,,,,,,,,,,574,3.76,596,3.9,11105,72.67,150878736,23922.43,5972,28.17,1085,7.1,3408,22.3,1459,9.55,2867,13.52
782,33980 (Punta Gorda),33980,1229,10.66,10.66,31563750.0,33735.123881000385,1754588074696,Synapse54,1754588074696,Synapse54,170980954,26883.8,1,1667,14.46,14545400,2287.01,1937,16.8,,,,,,,,,,,,,,,357,3.1,326,2.83,8323,72.2,273792451,43049.13,1622,12.45,717,6.22,1546,13.41,626,5.43,688,5.28
783,33981 (Port Charlotte),33981,1572,10.75,10.75,85556178.57617188,90082.39640019787,1754588074696,Synapse54,1754588074696,Synapse54,247604915,32760.64,0,2377,16.25,20366044,2694.63,1637,11.19,,,,,,,,,,,,,,,361,2.47,441,3.02,11369,77.73,432554492,57231.34,1938,11.75,901,6.16,2109,14.42,530,3.62,856,5.19
784,33982 (Punta Gorda),33982,1950,11.3,11.3,1475418985.5078125,232885.63205758395,1754588074696,Synapse54,1754588074696,Synapse54,354169754,43265.3,0,1906,11.04,28154956,3439.4,2575,14.92,,,,,,,,,,,,,,,610,3.53,479,2.78,12287,71.2,531714310,64954.11,2951,14.64,987,5.72,2025,11.73,828,4.8,1314,6.52
785,33983 (Punta Gorda),33983,1661,10.81,10.81,36127013.619140625,51889.48778800263,1754588074696,Synapse54,1754588074696,Synapse54,263212760,32624.29,0,1993,12.97,21745185,2695.24,2233,14.53,,,,,,,,,,,,,,,461,3.0,471,3.07,11360,73.93,419490248,51994.33,2544,14.3,903,5.88,2025,13.18,748,4.87,1058,5.95
786,33990 (Cape Coral),33990,3019,11.01,11.01,33136954.291015625,43085.35836199604,1754588074696,Synapse54,1754588074696,Synapse54,349543288,26095.06,2,3942,14.38,32331008,2413.66,4940,18.02,,,,,,,,,,,,,,,861,3.14,806,2.94,20535,74.9,566941279,42324.84,5712,17.39,1678,6.12,4573,16.68,1872,6.83,2654,8.08
787,33991 (Cape Coral),33991,2662,11.22,11.22,49387500.0,41307.80318468235,1754588074696,Synapse54,1754588074696,Synapse54,331408273,29201.54,1,3458,14.57,31104541,2740.73,4078,17.19,,,,,,,,,,,,,,,740,3.12,701,2.95,18566,78.25,546769619,48177.78,6119,20.76,1484,6.25,4172,17.58,1668,7.03,2488,8.44
